46928
CELE_F46A8.8	CELE_F46A8.8	MissingGeneType
CELE_F46A8.13	CELE_F46A8.13	MissingGeneType
CELE_F46A8.7	CELE_F46A8.7	MissingGeneType
CELE_F46A8.5	CELE_F46A8.5	MissingGeneType
CELE_F46A8.4	CELE_F46A8.4	MissingGeneType
CELE_F46A8.3	CELE_F46A8.3	MissingGeneType
CELE_F46A8.6	CELE_F46A8.6	MissingGeneType
CELE_F46A8.12	CELE_F46A8.12	MissingGeneType
CELE_F46A8.2	CELE_F46A8.2	MissingGeneType
CELE_F46A8.11	CELE_F46A8.11	MissingGeneType
CELE_F46A8.1	CELE_F46A8.1	MissingGeneType
CELE_F46A8.9	CELE_F46A8.9	MissingGeneType
CELE_F46A8.10	CELE_F46A8.10	MissingGeneType
CELE_F36D1.8	CELE_F36D1.8	MissingGeneType
CELE_F36D1.12	CELE_F36D1.12	MissingGeneType
CELE_F36D1.7	CELE_F36D1.7	MissingGeneType
CELE_F36D1.13	CELE_F36D1.13	MissingGeneType
CELE_F36D1.14	CELE_F36D1.14	MissingGeneType
CELE_F36D1.11	CELE_F36D1.11	MissingGeneType
CELE_F36D1.5	CELE_F36D1.5	MissingGeneType
CELE_F36D1.10	CELE_F36D1.10	MissingGeneType
CELE_F36D1.15	CELE_F36D1.15	MissingGeneType
CELE_F36D1.6	CELE_F36D1.6	MissingGeneType
CELE_F36D1.4	CELE_F36D1.4	MissingGeneType
CELE_F36D1.23	CELE_F36D1.23	MissingGeneType
CELE_F36D1.9	CELE_F36D1.9	MissingGeneType
CELE_F36D1.1	CELE_F36D1.1	MissingGeneType
CELE_F36D1.2	CELE_F36D1.2	MissingGeneType
CELE_F36D1.20	CELE_F36D1.20	MissingGeneType
CELE_F36D1.21	CELE_F36D1.21	MissingGeneType
CELE_F36D1.22	CELE_F36D1.22	MissingGeneType
CELE_F36D1.17	CELE_F36D1.17	MissingGeneType
CELE_F36D1.19	CELE_F36D1.19	MissingGeneType
CELE_F36D1.3	CELE_F36D1.3	MissingGeneType
CELE_F36D1.18	CELE_F36D1.18	MissingGeneType
CELE_F36D1.16	CELE_F36D1.16	MissingGeneType
CELE_Y53H1B.2	CELE_Y53H1B.2	MissingGeneType
CELE_Y53H1B.1	CELE_Y53H1B.1	MissingGeneType
CELE_Y53H1B.4	CELE_Y53H1B.4	MissingGeneType
CELE_Y53H1B.6	CELE_Y53H1B.6	MissingGeneType
CELE_H25P06.5	CELE_H25P06.5	MissingGeneType
CELE_H25P06.4	CELE_H25P06.4	MissingGeneType
CELE_H25P06.1	CELE_H25P06.1	MissingGeneType
CELE_H25P06.2	CELE_H25P06.2	MissingGeneType
CELE_M04D5.4	CELE_M04D5.4	MissingGeneType
CELE_M04D5.1	CELE_M04D5.1	MissingGeneType
CELE_M04D5.5	CELE_M04D5.5	MissingGeneType
CELE_M04D5.6	CELE_M04D5.6	MissingGeneType
CELE_M04D5.3	CELE_M04D5.3	MissingGeneType
CELE_F56G4.1	CELE_F56G4.1	MissingGeneType
CELE_F56G4.2	CELE_F56G4.2	MissingGeneType
CELE_F56G4.3	CELE_F56G4.3	MissingGeneType
CELE_F56G4.7	CELE_F56G4.7	MissingGeneType
CELE_F56G4.6	CELE_F56G4.6	MissingGeneType
CELE_F56G4.4	CELE_F56G4.4	MissingGeneType
CELE_F56G4.5	CELE_F56G4.5	MissingGeneType
CELE_F56G4.8	CELE_F56G4.8	MissingGeneType
CELE_Y53H1C.1	CELE_Y53H1C.1	MissingGeneType
CELE_Y53H1C.10	CELE_Y53H1C.10	MissingGeneType
CELE_Y53H1C.11	CELE_Y53H1C.11	MissingGeneType
CELE_Y53H1C.5	CELE_Y53H1C.5	MissingGeneType
CELE_Y53H1C.7	CELE_Y53H1C.7	MissingGeneType
CELE_Y53H1C.6	CELE_Y53H1C.6	MissingGeneType
CELE_Y53H1C.9	CELE_Y53H1C.9	MissingGeneType
CELE_Y53H1C.4	CELE_Y53H1C.4	MissingGeneType
CELE_Y53H1C.2	CELE_Y53H1C.2	MissingGeneType
CELE_Y53H1C.8	CELE_Y53H1C.8	MissingGeneType
CELE_Y53H1C.3	CELE_Y53H1C.3	MissingGeneType
CELE_C27C7.7	CELE_C27C7.7	MissingGeneType
CELE_C27C7.5	CELE_C27C7.5	MissingGeneType
CELE_C27C7.10	CELE_C27C7.10	MissingGeneType
CELE_C27C7.12	CELE_C27C7.12	MissingGeneType
CELE_C27C7.3	CELE_C27C7.3	MissingGeneType
CELE_C27C7.13	CELE_C27C7.13	MissingGeneType
CELE_C27C7.11	CELE_C27C7.11	MissingGeneType
CELE_C27C7.9	CELE_C27C7.9	MissingGeneType
CELE_C27C7.2	CELE_C27C7.2	MissingGeneType
CELE_C27C7.4	CELE_C27C7.4	MissingGeneType
CELE_C27C7.8	CELE_C27C7.8	MissingGeneType
CELE_C27C7.1	CELE_C27C7.1	MissingGeneType
CELE_ZK1025.1	CELE_ZK1025.1	MissingGeneType
CELE_ZK1025.2	CELE_ZK1025.2	MissingGeneType
CELE_ZK1025.18	CELE_ZK1025.18	MissingGeneType
CELE_ZK1025.16	CELE_ZK1025.16	MissingGeneType
CELE_ZK1025.14	CELE_ZK1025.14	MissingGeneType
CELE_ZK1025.5	CELE_ZK1025.5	MissingGeneType
CELE_ZK1025.6	CELE_ZK1025.6	MissingGeneType
CELE_ZK1025.4	CELE_ZK1025.4	MissingGeneType
CELE_ZK1025.12	CELE_ZK1025.12	MissingGeneType
CELE_ZK1025.13	CELE_ZK1025.13	MissingGeneType
CELE_ZK1025.11	CELE_ZK1025.11	MissingGeneType
CELE_ZK1025.3	CELE_ZK1025.3	MissingGeneType
CELE_ZK1025.7	CELE_ZK1025.7	MissingGeneType
CELE_ZK1025.8	CELE_ZK1025.8	MissingGeneType
CELE_ZK1025.15	CELE_ZK1025.15	MissingGeneType
CELE_ZK1025.17	CELE_ZK1025.17	MissingGeneType
CELE_ZK1025.19	CELE_ZK1025.19	MissingGeneType
CELE_ZK1025.9	CELE_ZK1025.9	MissingGeneType
CELE_ZK1025.10	CELE_ZK1025.10	MissingGeneType
CELE_K08C9.5	CELE_K08C9.5	MissingGeneType
CELE_K08C9.1	CELE_K08C9.1	MissingGeneType
CELE_K08C9.2	CELE_K08C9.2	MissingGeneType
CELE_K08C9.4	CELE_K08C9.4	MissingGeneType
CELE_K08C9.10	CELE_K08C9.10	MissingGeneType
CELE_K08C9.8	CELE_K08C9.8	MissingGeneType
CELE_K08C9.7	CELE_K08C9.7	MissingGeneType
CELE_K08C9.9	CELE_K08C9.9	MissingGeneType
CELE_K08C9.6	CELE_K08C9.6	MissingGeneType
CELE_F32B4.8	CELE_F32B4.8	MissingGeneType
CELE_F32B4.T1	CELE_F32B4.T1	MissingGeneType
CELE_F32B4.1	CELE_F32B4.1	MissingGeneType
CELE_F32B4.2	CELE_F32B4.2	MissingGeneType
CELE_F32B4.6	CELE_F32B4.6	MissingGeneType
CELE_F32B4.4	CELE_F32B4.4	MissingGeneType
CELE_F32B4.5	CELE_F32B4.5	MissingGeneType
CELE_F32B4.12	CELE_F32B4.12	MissingGeneType
CELE_F15D3.1	CELE_F15D3.1	MissingGeneType
CELE_F32B4.11	CELE_F32B4.11	MissingGeneType
CELE_F32B4.9	CELE_F32B4.9	MissingGeneType
CELE_F32B4.10	CELE_F32B4.10	MissingGeneType
CELE_F15D3.9	CELE_F15D3.9	MissingGeneType
CELE_F15D3.3	CELE_F15D3.3	MissingGeneType
CELE_F15D3.2	CELE_F15D3.2	MissingGeneType
CELE_F15D3.4	CELE_F15D3.4	MissingGeneType
CELE_F15D3.11	CELE_F15D3.11	MissingGeneType
CELE_F15D3.10	CELE_F15D3.10	MissingGeneType
CELE_F15D3.5	CELE_F15D3.5	MissingGeneType
CELE_F15D3.6	CELE_F15D3.6	MissingGeneType
CELE_F15D3.7	CELE_F15D3.7	MissingGeneType
CELE_F15D3.T1	CELE_F15D3.T1	MissingGeneType
CELE_F15D3.8	CELE_F15D3.8	MissingGeneType
CELE_C17D12.6	CELE_C17D12.6	MissingGeneType
CELE_C17D12.10	CELE_C17D12.10	MissingGeneType
CELE_C17D12.T1	CELE_C17D12.T1	MissingGeneType
CELE_C17D12.T2	CELE_C17D12.T2	MissingGeneType
CELE_C17D12.15	CELE_C17D12.15	MissingGeneType
CELE_C17D12.T3	CELE_C17D12.T3	MissingGeneType
CELE_C17D12.5	CELE_C17D12.5	MissingGeneType
CELE_C17D12.12	CELE_C17D12.12	MissingGeneType
CELE_C17D12.2	CELE_C17D12.2	MissingGeneType
CELE_C17D12.17	CELE_C17D12.17	MissingGeneType
CELE_C17D12.11	CELE_C17D12.11	MissingGeneType
CELE_C17D12.14	CELE_C17D12.14	MissingGeneType
CELE_C17D12.18	CELE_C17D12.18	MissingGeneType
CELE_C17D12.7	CELE_C17D12.7	MissingGeneType
CELE_C17D12.8	CELE_C17D12.8	MissingGeneType
CELE_C17D12.1	CELE_C17D12.1	MissingGeneType
CELE_C17D12.3	CELE_C17D12.3	MissingGeneType
CELE_C17D12.13	CELE_C17D12.13	MissingGeneType
CELE_C17D12.16	CELE_C17D12.16	MissingGeneType
CELE_C17D12.9	CELE_C17D12.9	MissingGeneType
CELE_Y47H9A.1	CELE_Y47H9A.1	MissingGeneType
CELE_Y47H9A.5	CELE_Y47H9A.5	MissingGeneType
CELE_Y47H9A.2	CELE_Y47H9A.2	MissingGeneType
CELE_Y47H9A.4	CELE_Y47H9A.4	MissingGeneType
CELE_Y47H9A.3	CELE_Y47H9A.3	MissingGeneType
CELE_W04G5.3	CELE_W04G5.3	MissingGeneType
CELE_W04G5.4	CELE_W04G5.4	MissingGeneType
CELE_W04G5.2	CELE_W04G5.2	MissingGeneType
CELE_W04G5.5	CELE_W04G5.5	MissingGeneType
CELE_W04G5.10	CELE_W04G5.10	MissingGeneType
CELE_W04G5.15	CELE_W04G5.15	MissingGeneType
CELE_W04G5.6	CELE_W04G5.6	MissingGeneType
CELE_W04G5.9	CELE_W04G5.9	MissingGeneType
CELE_W04G5.12	CELE_W04G5.12	MissingGeneType
CELE_W04G5.13	CELE_W04G5.13	MissingGeneType
CELE_W04G5.16	CELE_W04G5.16	MissingGeneType
CELE_W04G5.11	CELE_W04G5.11	MissingGeneType
CELE_W04G5.8	CELE_W04G5.8	MissingGeneType
CELE_W04G5.7	CELE_W04G5.7	MissingGeneType
CELE_W04G5.14	CELE_W04G5.14	MissingGeneType
CELE_F11A6.16	CELE_F11A6.16	MissingGeneType
CELE_F11A6.8	CELE_F11A6.8	MissingGeneType
CELE_F11A6.11	CELE_F11A6.11	MissingGeneType
CELE_F11A6.9	CELE_F11A6.9	MissingGeneType
CELE_F11A6.5	CELE_F11A6.5	MissingGeneType
CELE_F11A6.13	CELE_F11A6.13	MissingGeneType
CELE_F11A6.4	CELE_F11A6.4	MissingGeneType
CELE_F11A6.10	CELE_F11A6.10	MissingGeneType
CELE_F11A6.14	CELE_F11A6.14	MissingGeneType
CELE_F11A6.7	CELE_F11A6.7	MissingGeneType
CELE_F11A6.6	CELE_F11A6.6	MissingGeneType
CELE_F11A6.1	CELE_F11A6.1	MissingGeneType
CELE_F11A6.12	CELE_F11A6.12	MissingGeneType
CELE_F11A6.2	CELE_F11A6.2	MissingGeneType
CELE_F11A6.15	CELE_F11A6.15	MissingGeneType
CELE_F11A6.3	CELE_F11A6.3	MissingGeneType
CELE_T22H2.5	CELE_T22H2.5	MissingGeneType
CELE_T22H2.3	CELE_T22H2.3	MissingGeneType
CELE_T22H2.4	CELE_T22H2.4	MissingGeneType
CELE_T22H2.1	CELE_T22H2.1	MissingGeneType
CELE_T22H2.6	CELE_T22H2.6	MissingGeneType
CELE_T22H2.2	CELE_T22H2.2	MissingGeneType
CELE_T22H2.7	CELE_T22H2.7	MissingGeneType
CELE_F35E2.6	CELE_F35E2.6	MissingGeneType
CELE_F35E2.7	CELE_F35E2.7	MissingGeneType
CELE_F35E2.12	CELE_F35E2.12	MissingGeneType
CELE_F35E2.8	CELE_F35E2.8	MissingGeneType
CELE_F35E2.10	CELE_F35E2.10	MissingGeneType
CELE_F35E2.9	CELE_F35E2.9	MissingGeneType
CELE_F35E2.11	CELE_F35E2.11	MissingGeneType
CELE_F35E2.3	CELE_F35E2.3	MissingGeneType
CELE_F35E2.2	CELE_F35E2.2	MissingGeneType
CELE_F35E2.1	CELE_F35E2.1	MissingGeneType
CELE_F35E2.5	CELE_F35E2.5	MissingGeneType
CELE_Y47H9B.2	CELE_Y47H9B.2	MissingGeneType
CELE_Y47H9B.3	CELE_Y47H9B.3	MissingGeneType
CELE_ZK1151.1	CELE_ZK1151.1	MissingGeneType
CELE_ZK1151.4	CELE_ZK1151.4	MissingGeneType
CELE_T02G6.12	CELE_T02G6.12	MissingGeneType
CELE_T02G6.T1	CELE_T02G6.T1	MissingGeneType
CELE_T02G6.4	CELE_T02G6.4	MissingGeneType
CELE_T02G6.3	CELE_T02G6.3	MissingGeneType
CELE_T02G6.5	CELE_T02G6.5	MissingGeneType
CELE_T02G6.6	CELE_T02G6.6	MissingGeneType
CELE_T02G6.11	CELE_T02G6.11	MissingGeneType
CELE_T02G6.10	CELE_T02G6.10	MissingGeneType
CELE_T02G6.7	CELE_T02G6.7	MissingGeneType
CELE_Y47H9C.1	CELE_Y47H9C.1	MissingGeneType
CELE_Y47H9C.2	CELE_Y47H9C.2	MissingGeneType
CELE_Y47H9C.20	CELE_Y47H9C.20	MissingGeneType
CELE_Y47H9C.4	CELE_Y47H9C.4	MissingGeneType
CELE_Y47H9C.5	CELE_Y47H9C.5	MissingGeneType
CELE_Y47H9C.18	CELE_Y47H9C.18	MissingGeneType
CELE_Y47H9C.19	CELE_Y47H9C.19	MissingGeneType
CELE_Y47H9C.17	CELE_Y47H9C.17	MissingGeneType
CELE_Y47H9C.16	CELE_Y47H9C.16	MissingGeneType
CELE_Y47H9C.21	CELE_Y47H9C.21	MissingGeneType
CELE_Y47H9C.6	CELE_Y47H9C.6	MissingGeneType
CELE_Y47H9C.7	CELE_Y47H9C.7	MissingGeneType
CELE_Y47H9C.8	CELE_Y47H9C.8	MissingGeneType
CELE_Y47H9C.12	CELE_Y47H9C.12	MissingGeneType
CELE_Y47H9C.14	CELE_Y47H9C.14	MissingGeneType
CELE_Y47H9C.9	CELE_Y47H9C.9	MissingGeneType
CELE_Y47H9C.10	CELE_Y47H9C.10	MissingGeneType
CELE_Y47H9C.11	CELE_Y47H9C.11	MissingGeneType
CELE_R09B3.6	CELE_R09B3.6	MissingGeneType
CELE_R09B3.1	CELE_R09B3.1	MissingGeneType
CELE_R09B3.2	CELE_R09B3.2	MissingGeneType
CELE_R09B3.3	CELE_R09B3.3	MissingGeneType
CELE_R09B3.4	CELE_R09B3.4	MissingGeneType
CELE_R09B3.5	CELE_R09B3.5	MissingGeneType
CELE_R06C1.1	CELE_R06C1.1	MissingGeneType
CELE_R06C1.2	CELE_R06C1.2	MissingGeneType
CELE_R06C1.3	CELE_R06C1.3	MissingGeneType
CELE_R06C1.4	CELE_R06C1.4	MissingGeneType
CELE_R06C1.9	CELE_R06C1.9	MissingGeneType
CELE_R06C1.8	CELE_R06C1.8	MissingGeneType
CELE_R06C1.10	CELE_R06C1.10	MissingGeneType
CELE_R06C1.14	CELE_R06C1.14	MissingGeneType
CELE_R06C1.13	CELE_R06C1.13	MissingGeneType
CELE_R06C1.6	CELE_R06C1.6	MissingGeneType
CELE_R06C1.7	CELE_R06C1.7	MissingGeneType
CELE_R06C1.12	CELE_R06C1.12	MissingGeneType
CELE_R06C1.11	CELE_R06C1.11	MissingGeneType
CELE_Y53C10A.12	CELE_Y53C10A.12	MissingGeneType
CELE_Y53C10A.1	CELE_Y53C10A.1	MissingGeneType
CELE_Y53C10A.3	CELE_Y53C10A.3	MissingGeneType
CELE_Y53C10A.15	CELE_Y53C10A.15	MissingGeneType
CELE_Y53C10A.16	CELE_Y53C10A.16	MissingGeneType
CELE_Y53C10A.T3	CELE_Y53C10A.T3	MissingGeneType
CELE_Y53C10A.17	CELE_Y53C10A.17	MissingGeneType
CELE_Y53C10A.T1	CELE_Y53C10A.T1	MissingGeneType
CELE_Y53C10A.18	CELE_Y53C10A.18	MissingGeneType
CELE_Y53C10A.T2	CELE_Y53C10A.T2	MissingGeneType
CELE_Y53C10A.4	CELE_Y53C10A.4	MissingGeneType
CELE_Y53C10A.19	CELE_Y53C10A.19	MissingGeneType
CELE_Y53C10A.20	CELE_Y53C10A.20	MissingGeneType
CELE_Y53C10A.21	CELE_Y53C10A.21	MissingGeneType
CELE_Y53C10A.5	CELE_Y53C10A.5	MissingGeneType
CELE_Y53C10A.22	CELE_Y53C10A.22	MissingGeneType
CELE_Y53C10A.23	CELE_Y53C10A.23	MissingGeneType
CELE_Y53C10A.6	CELE_Y53C10A.6	MissingGeneType
CELE_Y53C10A.7	CELE_Y53C10A.7	MissingGeneType
CELE_Y53C10A.13	CELE_Y53C10A.13	MissingGeneType
CELE_Y53C10A.14	CELE_Y53C10A.14	MissingGeneType
CELE_Y53C10A.9	CELE_Y53C10A.9	MissingGeneType
CELE_Y53C10A.10	CELE_Y53C10A.10	MissingGeneType
CELE_Y53C10A.24	CELE_Y53C10A.24	MissingGeneType
CELE_Y53C10A.25	CELE_Y53C10A.25	MissingGeneType
CELE_F58D5.8	CELE_F58D5.8	MissingGeneType
CELE_F58D5.7	CELE_F58D5.7	MissingGeneType
CELE_F58D5.6	CELE_F58D5.6	MissingGeneType
CELE_F58D5.5	CELE_F58D5.5	MissingGeneType
CELE_F58D5.11	CELE_F58D5.11	MissingGeneType
CELE_F58D5.12	CELE_F58D5.12	MissingGeneType
CELE_F58D5.13	CELE_F58D5.13	MissingGeneType
CELE_F58D5.9	CELE_F58D5.9	MissingGeneType
CELE_F58D5.4	CELE_F58D5.4	MissingGeneType
CELE_F58D5.1	CELE_F58D5.1	MissingGeneType
CELE_F58D5.10	CELE_F58D5.10	MissingGeneType
CELE_F58D5.T1	CELE_F58D5.T1	MissingGeneType
CELE_F58D5.2	CELE_F58D5.2	MissingGeneType
CELE_F58D5.3	CELE_F58D5.3	MissingGeneType
CELE_Y47H10A.1	CELE_Y47H10A.1	MissingGeneType
CELE_Y47H10A.6	CELE_Y47H10A.6	MissingGeneType
CELE_Y47H10A.2	CELE_Y47H10A.2	MissingGeneType
CELE_Y47H10A.3	CELE_Y47H10A.3	MissingGeneType
CELE_Y47H10A.4	CELE_Y47H10A.4	MissingGeneType
CELE_Y47H10A.5	CELE_Y47H10A.5	MissingGeneType
CELE_M01G12.12	CELE_M01G12.12	MissingGeneType
CELE_M01G12.14	CELE_M01G12.14	MissingGeneType
CELE_M01G12.9	CELE_M01G12.9	MissingGeneType
CELE_M01G12.8	CELE_M01G12.8	MissingGeneType
CELE_M01G12.7	CELE_M01G12.7	MissingGeneType
CELE_M01G12.11	CELE_M01G12.11	MissingGeneType
CELE_M01G12.16	CELE_M01G12.16	MissingGeneType
CELE_M01G12.10	CELE_M01G12.10	MissingGeneType
CELE_M01G12.15	CELE_M01G12.15	MissingGeneType
CELE_M01G12.6	CELE_M01G12.6	MissingGeneType
CELE_M01G12.4	CELE_M01G12.4	MissingGeneType
CELE_M01G12.3	CELE_M01G12.3	MissingGeneType
CELE_M01G12.5	CELE_M01G12.5	MissingGeneType
CELE_M01G12.2	CELE_M01G12.2	MissingGeneType
CELE_M01G12.1	CELE_M01G12.1	MissingGeneType
CELE_M01G12.13	CELE_M01G12.13	MissingGeneType
CELE_F15H9.T1	CELE_F15H9.T1	MissingGeneType
CELE_F15H9.3	CELE_F15H9.3	MissingGeneType
CELE_F15H9.5	CELE_F15H9.5	MissingGeneType
CELE_F15H9.4	CELE_F15H9.4	MissingGeneType
CELE_F15H9.2	CELE_F15H9.2	MissingGeneType
CELE_F15H9.9	CELE_F15H9.9	MissingGeneType
CELE_F15H9.6	CELE_F15H9.6	MissingGeneType
CELE_F15H9.8	CELE_F15H9.8	MissingGeneType
CELE_F15H9.1	CELE_F15H9.1	MissingGeneType
CELE_F15H9.7	CELE_F15H9.7	MissingGeneType
CELE_R05D7.1	CELE_R05D7.1	MissingGeneType
CELE_R05D7.2	CELE_R05D7.2	MissingGeneType
CELE_R05D7.3	CELE_R05D7.3	MissingGeneType
CELE_R05D7.8	CELE_R05D7.8	MissingGeneType
CELE_R05D7.6	CELE_R05D7.6	MissingGeneType
CELE_R05D7.4	CELE_R05D7.4	MissingGeneType
CELE_R05D7.5	CELE_R05D7.5	MissingGeneType
CELE_R05D7.7	CELE_R05D7.7	MissingGeneType
CELE_R05D7.9	CELE_R05D7.9	MissingGeneType
CELE_C15C6.5	CELE_C15C6.5	MissingGeneType
CELE_C15C6.T1	CELE_C15C6.T1	MissingGeneType
CELE_C15C6.1	CELE_C15C6.1	MissingGeneType
CELE_C15C6.6	CELE_C15C6.6	MissingGeneType
CELE_C15C6.2	CELE_C15C6.2	MissingGeneType
CELE_C15C6.3	CELE_C15C6.3	MissingGeneType
CELE_C15C6.4	CELE_C15C6.4	MissingGeneType
CELE_F14B6.9	CELE_F14B6.9	MissingGeneType
CELE_F14B6.1	CELE_F14B6.1	MissingGeneType
CELE_F14B6.2	CELE_F14B6.2	MissingGeneType
CELE_F14B6.8	CELE_F14B6.8	MissingGeneType
CELE_F14B6.T2	CELE_F14B6.T2	MissingGeneType
CELE_F14B6.T1	CELE_F14B6.T1	MissingGeneType
CELE_F14B6.3	CELE_F14B6.3	MissingGeneType
CELE_F14B6.6	CELE_F14B6.6	MissingGeneType
CELE_F14B6.4	CELE_F14B6.4	MissingGeneType
CELE_F14B6.5	CELE_F14B6.5	MissingGeneType
CELE_F41D3.1	CELE_F41D3.1	MissingGeneType
CELE_F41D3.2	CELE_F41D3.2	MissingGeneType
CELE_F41D3.3	CELE_F41D3.3	MissingGeneType
CELE_F41D3.4	CELE_F41D3.4	MissingGeneType
CELE_F41D3.14	CELE_F41D3.14	MissingGeneType
CELE_F41D3.5	CELE_F41D3.5	MissingGeneType
CELE_F41D3.13	CELE_F41D3.13	MissingGeneType
CELE_F41D3.6	CELE_F41D3.6	MissingGeneType
CELE_F41D3.7	CELE_F41D3.7	MissingGeneType
CELE_F41D3.8	CELE_F41D3.8	MissingGeneType
CELE_F41D3.10	CELE_F41D3.10	MissingGeneType
CELE_F41D3.9	CELE_F41D3.9	MissingGeneType
CELE_F41D3.15	CELE_F41D3.15	MissingGeneType
CELE_F41D3.16	CELE_F41D3.16	MissingGeneType
CELE_F41D3.11	CELE_F41D3.11	MissingGeneType
CELE_F41D3.12	CELE_F41D3.12	MissingGeneType
CELE_F56H6.1	CELE_F56H6.1	MissingGeneType
CELE_F56H6.13	CELE_F56H6.13	MissingGeneType
CELE_F56H6.16	CELE_F56H6.16	MissingGeneType
CELE_F56H6.2	CELE_F56H6.2	MissingGeneType
CELE_F56H6.14	CELE_F56H6.14	MissingGeneType
CELE_F56H6.17	CELE_F56H6.17	MissingGeneType
CELE_F56H6.15	CELE_F56H6.15	MissingGeneType
CELE_F56H6.4	CELE_F56H6.4	MissingGeneType
CELE_F56H6.5	CELE_F56H6.5	MissingGeneType
CELE_F56H6.6	CELE_F56H6.6	MissingGeneType
CELE_F56H6.7	CELE_F56H6.7	MissingGeneType
CELE_F56H6.8	CELE_F56H6.8	MissingGeneType
CELE_F56H6.9	CELE_F56H6.9	MissingGeneType
CELE_F56H6.11	CELE_F56H6.11	MissingGeneType
CELE_F56H6.12	CELE_F56H6.12	MissingGeneType
CELE_C47F8.3	CELE_C47F8.3	MissingGeneType
CELE_C47F8.4	CELE_C47F8.4	MissingGeneType
CELE_C47F8.6	CELE_C47F8.6	MissingGeneType
CELE_C47F8.5	CELE_C47F8.5	MissingGeneType
CELE_C47F8.9	CELE_C47F8.9	MissingGeneType
CELE_C47F8.10	CELE_C47F8.10	MissingGeneType
CELE_C47F8.7	CELE_C47F8.7	MissingGeneType
CELE_C47F8.8	CELE_C47F8.8	MissingGeneType
CELE_C47F8.2	CELE_C47F8.2	MissingGeneType
CELE_C47F8.1	CELE_C47F8.1	MissingGeneType
CELE_T09E11.1	CELE_T09E11.1	MissingGeneType
CELE_T09E11.2	CELE_T09E11.2	MissingGeneType
CELE_T09E11.11	CELE_T09E11.11	MissingGeneType
CELE_T09E11.10	CELE_T09E11.10	MissingGeneType
CELE_T09E11.9	CELE_T09E11.9	MissingGeneType
CELE_T09E11.8	CELE_T09E11.8	MissingGeneType
CELE_T09E11.7	CELE_T09E11.7	MissingGeneType
CELE_T09E11.14	CELE_T09E11.14	MissingGeneType
CELE_T09E11.5	CELE_T09E11.5	MissingGeneType
CELE_T09E11.4	CELE_T09E11.4	MissingGeneType
CELE_T09E11.13	CELE_T09E11.13	MissingGeneType
CELE_T09E11.12	CELE_T09E11.12	MissingGeneType
CELE_T09E11.6	CELE_T09E11.6	MissingGeneType
CELE_T09E11.3	CELE_T09E11.3	MissingGeneType
CELE_T15D6.1	CELE_T15D6.1	MissingGeneType
CELE_T15D6.4	CELE_T15D6.4	MissingGeneType
CELE_T15D6.3	CELE_T15D6.3	MissingGeneType
CELE_T15D6.2	CELE_T15D6.2	MissingGeneType
CELE_T15D6.5	CELE_T15D6.5	MissingGeneType
CELE_T15D6.6	CELE_T15D6.6	MissingGeneType
CELE_T15D6.7	CELE_T15D6.7	MissingGeneType
CELE_T15D6.8	CELE_T15D6.8	MissingGeneType
CELE_T15D6.9	CELE_T15D6.9	MissingGeneType
CELE_T15D6.10	CELE_T15D6.10	MissingGeneType
CELE_T15D6.11	CELE_T15D6.11	MissingGeneType
CELE_T15D6.12	CELE_T15D6.12	MissingGeneType
CELE_E03H4.2	CELE_E03H4.2	MissingGeneType
CELE_E03H4.3	CELE_E03H4.3	MissingGeneType
CELE_E03H4.4	CELE_E03H4.4	MissingGeneType
CELE_E03H4.5	CELE_E03H4.5	MissingGeneType
CELE_E03H4.6	CELE_E03H4.6	MissingGeneType
CELE_E03H4.7	CELE_E03H4.7	MissingGeneType
CELE_E03H4.8	CELE_E03H4.8	MissingGeneType
CELE_E03H4.9	CELE_E03H4.9	MissingGeneType
CELE_E03H4.10	CELE_E03H4.10	MissingGeneType
CELE_E03H4.11	CELE_E03H4.11	MissingGeneType
CELE_E03H4.12	CELE_E03H4.12	MissingGeneType
CELE_E03H4.13	CELE_E03H4.13	MissingGeneType
CELE_C54C8.1	CELE_C54C8.1	MissingGeneType
CELE_C54C8.2	CELE_C54C8.2	MissingGeneType
CELE_C54C8.3	CELE_C54C8.3	MissingGeneType
CELE_C54C8.4	CELE_C54C8.4	MissingGeneType
CELE_C54C8.5	CELE_C54C8.5	MissingGeneType
CELE_C54C8.6	CELE_C54C8.6	MissingGeneType
CELE_C54C8.12	CELE_C54C8.12	MissingGeneType
CELE_C54C8.7	CELE_C54C8.7	MissingGeneType
CELE_C54C8.8	CELE_C54C8.8	MissingGeneType
CELE_C54C8.9	CELE_C54C8.9	MissingGeneType
CELE_C54C8.11	CELE_C54C8.11	MissingGeneType
CELE_T27F6.1	CELE_T27F6.1	MissingGeneType
CELE_T27F6.10	CELE_T27F6.10	MissingGeneType
CELE_T27F6.2	CELE_T27F6.2	MissingGeneType
CELE_T27F6.4	CELE_T27F6.4	MissingGeneType
CELE_T27F6.5	CELE_T27F6.5	MissingGeneType
CELE_T27F6.6	CELE_T27F6.6	MissingGeneType
CELE_T27F6.7	CELE_T27F6.7	MissingGeneType
CELE_T27F6.8	CELE_T27F6.8	MissingGeneType
CELE_K11D2.1	CELE_K11D2.1	MissingGeneType
CELE_K11D2.2	CELE_K11D2.2	MissingGeneType
CELE_K11D2.3	CELE_K11D2.3	MissingGeneType
CELE_K11D2.5	CELE_K11D2.5	MissingGeneType
